created_at,tweet,sentiment,likes,retweets,cleansing
24-Mar,"beberapa kali ketemu mobil wuling listrik kuecil gitu, harganya berapaan ya? siapa tau affordableTranslate post",Positif,661,593,kali ketemu mobil wuling listrik kuecil harga berapa tau affordabletranslate post
24-Mar,"14 Ketua Komunitas Mobil Toyota Ngumpul di Bogor, Ada Apa Nih?Translate post",Positif,152310,17,ketua komunitas mobil toyota ngumpul bogor nihtranslate post
24-Mar,"Ngga cuma manusia yang butuh 4 sehat 5 sempurna, tapi mobil juga. Setuju ngga? Pastikan untuk selalu cek berkala kondisi kendaraan Sahabat di bengkel resmi Daihatsu agar selalu dalam keadaan...",Positif,235044,10948,ngga manusia butuh sehat sempurna mobil tuju ngga pasti cek kala kondisi kendara sahabat bengkel resmi daihatsu
24-Mar,dan Surat Pengambilan Barang Bukti dari Kejaksaan Negeri Kulon Progo Nomor Print : 444/M.4.14/Eoh.3/03/2024; 05/03/2024. Kegiatan pengeluaran ini berupa satu unit mobil Daihatsu Ayla warna...,Netral,64,490,surat ambil barang bukti jaksa negeri progo nomor print meoh giat keluar unit mobil daihatsu ayla warna
24-Mar,Brio Masih Kuasai Penjualan Ritel Mobil Honda pada Februari 2024Translate post,Positif,4919,1,brio kuasa jual ritel mobil honda februari translate post
24-Mar,"Top!! Teknisi Sepeda Motor Honda Indonesia Sukses Sabet Gelar Terbaik Dunia, Buruan ServisTranslate post",Positif,2849,296,top teknisi sepeda motor honda indonesia sukses sabet gelar baik dunia buru servistranslate post
24-Mar,New Post: CarPlay Nirkabel kini diluncurkan ke lebih banyak mobil Hyundai dan Kia… semacam itu https://buff.ly/47rA9ayTranslate post,Positif,130,27,new post carplay nirkabel luncur mobil hyundai kia post
24-Mar,?ADA GIVEAWAY ABANGKUHH? Ada yang tau mana transmisi Auto Gear Shift (AGS)?? Coba jawab di-reply dan jangan lupa baca syaratnya dulu di bawah ini! Syarat dan ketentuan: 1. Pastikan...,Positif,56265,35,giveaway abangkuhh tau transmisi auto gear shift ags coba direply lupa baca syarat syarat tentu pasti
24-Mar,"Cek tekanan ban~ Cara mengatasi setir mobil yang berat ini tidak membutuhkan waktu yang lama dan juga memiliki keuntungan lain dari sisi keselamatan. Sebab, ketika ban kempis juga dapat memicu...",Positif,56265,35,cek tekan ban atas setir mobil berat butuh milik untung sisi selamat ban kempis picu
24-Mar,"Pasti udah pada tahu kan kalau Toyota memiliki kendaraan elektrifikasi yang lengkap? Mulai dari HEV, PHEV & BEV. Apa yang membedakan ketiganya? Tonton konten ini sampai habis ya! Mana kendaraan...",Positif,182748,18764,udah toyota milik kendara elektrifikasi lengkap hev phev bev beda tiga tonton konten habis kendara
24-Mar,"Toyota Indonesia berencana meluncurkan prroduk berteknologi BEV, HEV, dan PHEV baru dalam dua tahun ini.Translate post",Positif,8621950,29,toyota indonesia rencana luncur prroduk teknologi bev hev phev initranslate post
24-Mar,"#TODAYSHEADLINE : Sopir Ngantuk, Dua Mobil Adu Banteng di Jalan Jogja-Wonosari hingga Ringsek (VIA : https://tinyurl.com/2p964b62) #GMYTranslate post",Negatif,98293,1445,todaysheadline sopir ngantuk mobil adu banteng jalan jogjawonosari ringsek via gmytranslate post
24-Mar,A Daihatsuquiz#,Positif,51,269,a daihatsuquiz
24-Mar,CUCI GUDANG MOBIL nik 2023 ❗️Cash / Credit ❗️Tukar Tambah ❗️Proses leasing Cepat ❗️Tanda Jadi CUKUP 3jt ❗️READY UNIT TEST DRIVE ❗️Nego sampai deal Info : https://wa.me/62813...,Positif,106,21,cuci gudang mobil nik cash credit tukar proses leasing cepat tanda jt ready unit test drive nego deal info
24-Mar,Selain memiliki tipe dengan pilihan 6-seater. STARGAZER juga memiliki pilihan 7-seater. 7-seater dapat menjadi pilihan untuk Anda yang bepergian dengan keluarga besar. Dengan pengaturan kursi...,Positif,12630,95,milik tipe pilih seater stargazer milik pilih seater seater pilih pergi keluarga atur kursi
24-Mar,"5 Rekomendasi Mobil Hyundai Terbaru 2024, Bisa untuk Mudik https://otomotif.tempo.co/read/1846898/5-rekomendasi-mobil-hyundai-terbaru-2024-bisa-untuk-mudik?utm_source=Twitter&utm_medium=dlvr.it…...",Positif,2254561,18,rekomendasi mobil hyundai baru mudik
24-Mar,"Bawa pulang langsung mobil hyundai waktu lebaran, Bisa banget! lagi ada promo special nih. langsung test drive dan nikmati langsung bonusnya, sebelum kehabisan ? Info selanjutnya Hubungi:...",Positif,308,188,bawa pulang langsung mobil hyundai lebaran promo special langsung test drive nikmat langsung bonus habis info hubung
24-Mar,Pengalaman Permasalahan Terbakarnya Mobil Suzuki Carry yang Baru Empat Bulan PakaiTranslate post,Negatif,20404,776,alam masalah bakar mobil suzuki carry pakaitranslate post
24-Mar,(((PASTI UNTUNG DAN AMAN))) Ini nih manfaat kalau kamu pakai sparepart asli!? THREAD #Suzuki #SuzukiIndonesia #SuzukiTeManBerkendara #YourGearTranslate post,Positif,56291,35,untung aman manfaat pakai sparepart asli thread suzuki suzukiindonesia suzukitemanberkendara yourgeartranslate post
24-Mar,"Ketika gak bisa ikut nongki bareng teman, karena mesti service bulanan: #Suzuki #SuzukiIndonesia #SuzukiTeManBerkendara #YourGearTranslate post",Netral,56291,35,gak nongki bareng teman mesti service bulan suzuki suzukiindonesia suzukitemanberkendara yourgeartranslate post
24-Mar,"Kirim mobil Suzuki Grand Vitara dari Balikpapan tujuan ke Surabaya dgn kapal roro estimasi pengiriman 2 hari. Ekspedisi Pengiriman Mobil FARHIYAtrans. Kirim mobil, truk, sepeda motor, alat...",Positif,48,10,kirim mobil suzuki grand vitara balikpapan tuju surabaya kapal roro estimasi kirim ekspedisi kirim mobil farhiyatrans kirim mobil truk sepeda motor alat
24-Mar,"HaIo Sahabat http://Kompas.com! Hari ini, desk Megapolitan kembali lagi di Obrolan Newsroom untuk membahas isu-isu terkini di Jakarta dan sekitarnya. Berikut isu yang dibahas.. 1. Tiga partai...",Netral,8622066,29,haio sahabat desk megapolitan obrol newsroom bahas isuisu kini jakarta isu bahas partai
24-Mar,"Daftar Harga Mobil Wuling Almaz Hybrid, SUV Canggih dan Ramah LingkunganTranslate post",Positif,20726,72,daftar harga mobil wuling almaz hybrid suv canggih ramah lingkungantranslate post
24-Mar,"Meriahkan bulan Ramadan ini, #WulingMotors gelar pameran 'Ramadan Sale' dg banyak promo*! Siap menyambut lebaran, Wuling di bulan Ramadan ini spesial mengadakan pameran 'Ramadan Sale' dg hadirkan...",Positif,36170,205,riah ramadan wulingmotors gelar pamer ramadan sale promo sambut lebaran wuling ramadan spesial ada pamer ramadan sale hadir
24-Mar,"Pastikan Anda tidak melewatkan kesempatan emas ini & miliki segara mobil Wuling impian Anda utk kenyamanan lebaran nanti! Yuk, kunjungi booth #WulingMotors: ?Laguna Atrium, GF, Central Park...",Positif,36159,205,pasti lewat sempat emas milik segara mobil wuling impi utk nyaman lebaran kunjung booth wulingmotors laguna atrium gf central park
24-Mar,"Toyota Friends, kadang ada-ada aja ya momen krusial yang bikin susah nahan godaan dikala puasa… Kalau kalian gimana, Toyota Friends? Momen apa yang bikin kalian susah banget nahan godaan...",Netral,182763,18763,toyota friends kadang adaada momen krusial susah nahan goda kala puasa gimana toyota friends momen susah nahan goda
24-Mar,Toyota Indonesia Siap Kembangkan Pasar ElektrifikasiTranslate post,Positif,4766087,11,toyota indonesia kembang pasar elektrifikasitranslate post
24-Mar,Kalau aku...Translate post,Netral,126,666,akutranslate post
24-Mar,liat jihoon kaya liat pacarkuTranslate post,Netral,155,767,liat jihoon kaya liat pacarkutranslate post
24-Mar,CUCI GUDANG MOBIL nik 2023 ❗️Cash / Credit ❗️Tukar Tambah ❗️Proses leasing Cepat ❗️Tanda Jadi CUKUP 3jt ❗️READY UNIT TEST DRIVE ❗️Nego sampai deal Info : https://wa.me/62813...,Positif,106,21,cuci gudang mobil nik cash credit tukar proses leasing cepat tanda jt ready unit test drive nego deal info
24-Mar,"Kamu bisa tukar mobil lama kamu dengan mobil Hyundai impian, dapatkan berbagai penawaran menariknya. Yuk, kunjungi Pesta Trade-in Hyundai yang berlangsung hanya di 22-24 Maret 2024 aja! #Hyundai...",Positif,16111,0,tukar mobil mobil hyundai impi dapat tawar tarik kunjung pesta tradein hyundai maret hyundai
24-Mar,P P Butuh mobil dengan teknologi futuristik dan fitur pintar buat persiapan mudik kamu bareng keluarga?? #Suzuki #SuzukiIndonesia #SuzukiTeManBerkendara #YourGearTranslate post,Positif,56325,35,p p butuh mobil teknologi futuristik fitur pintar siap mudik bareng keluarga suzuki suzukiindonesia suzukitemanberkendara yourgeartranslate post
24-Mar,"Yuk, rasakan #BinguoMoment kamu & jadi Icon pas lebaran bersama #BinguoEV! Daftar test drive skrg di http://bit.ly/TESTDRIVEWULING_TW…, sekaligus ikutan 'Experience The Test Drive with BinguoEV'...",Positif,36075,205,rasa binguomoment icon lebaran binguoev daftar test drive skrg ikut experience test drive with binguoev
24-Mar,"Sobat Shopee, jangan lewatkan Flash Sale MOBIL TOYOTA AGYA seharga Rp1 bersama Mami Louisse, tanggal 24 Maret mulai pukul 20.00 WIB di Shopee LIVE & TV kesayangan kamu! ✨ Langsung aja pasang...",Positif,938293,7,sobat shopee lewat flash sale mobil toyota agya harga rp mami louisse tanggal maret wib shopee live tv sayang langsung pasang
24-Mar,"Mulai dari balapan hingga menggulingkan pemerintahan resmi di suatu negara, mobil Toyota dapat melakukan segalanya ?Translate post",Netral,297386,69,balap guling perintah resmi negara mobil toyota translate post
24-Mar,"Berita populer kumparanOTO, Rabu (20/3) pesanan Subaru BRZ di Indonesia membeludak, Toyota Indonesia ingin punya varian hybrid pada setiap produknya. #kumparanOTOTranslate post",Positif,1078927,3,berita populer kumparanoto rabu pesan subaru brz indonesia beludak toyota indonesia varian hybrid produk kumparanototranslate post
24-Mar,"Berakit-rakit ke hulu, berenang-renang ke tepian... Ikut komen dulu, eh menang kemudian! Selamat ya buat 3 pemenang di bawah ini yang mendapatkan saldo Astrapay sebesar Rp100.000! @hanifa_zaa...",Positif,234982,10950,berakitrakit hulu berenangrenang tepi komen menang selamat menang saldo astrapay rp hanifazaa
24-Mar,Selamat untuk keempat pemenang yang beruntung mendapatkan saldo Astrapay Rp50.000! @nisa_mfd @NineNne99 @yuniarsene @RinaldiRiz Silakan DM Daimin untuk klaim hadiahnya ya! ?Translate post,Positif,234984,10948,selamat empat menang untung saldo astrapay rp nisamfd ninenne yuniarsene rinaldiriz sila dm daimin klaim hadiah translate post
24-Mar,Selama ini liat mobil senyum semua. Cuma Terios yang tampak depannya kaya: ?Translate post,Positif,9623,594,liat mobil senyum terios depan kaya translate post
24-Mar,"Kirim mobil Honda HRV dari Surabaya tujuan ke Kumai Pangkalan Bun dengan kapal roro estimasi pengiriman 2 hari. Pengiriman Mobil FARHIYAtrans. Kirim mobil, truk, sepeda motor, alat berat dan...",Positif,48,10,kirim mobil honda hrv surabaya tuju kumai pangkal bun kapal roro estimasi kirim kirim mobil farhiyatrans kirim mobil truk sepeda motor alat berat
24-Mar,TAK KENAL MAKA TAK SAYANG~ Makanya kenalan sama fitur-fitur keselamatan dari Suzuki Baleno kalau kamu beneran sayang sama keluarga☝??‍?‍?‍? #Suzuki #SuzukiIndonesia #SuzukiTe...,Positif,56310,35,kenal sayang kenal fiturfitur selamat suzuki baleno beneran sayang keluarga suzuki suzukiindonesia suzukite
24-Mar,"Pengunjung pameran pun dpt merasakan pengalaman berkendara mobil Wuling dg 5 unit yg tersedia di area test drive, terdiri dari 2 unit #BinguoEV, 1 unit #Airev, 1 unit #NewAlmazRSProHybrid &...",Positif,36222,204,unjung pamer dpt rasa alam kendara mobil wuling unit sedia area test drive unit binguoev unit airev unit newalmazrsprohybrid
24-Mar,"Sobat Shopee, Mami Louisse Scarlett bakalan LIVE 38 JAM cuma di Shopee LIVE! ? Mulai tanggal 24 Maret, pukul 10.00 WIB, Mami Louisse bakalan bagi-bagi promo FLASH SALE Rp1 buat puluhan iPhone...",Positif,938310,7,sobat shopee mami louisse scarlett live jam shopee live tanggal maret wib mami louisse bagibagi promo flash sale rp puluh iphone
24-Mar,Dapatkan Mobil Daihatsu Baru dengan Promo Menarik di SEVA!Translate post,Positif,988202,91,dapat mobil daihatsu promo tarik sevatranslate post
24-Mar,CUCI GUDANG MOBIL nik 2023 ❗️Cash / Credit ❗️Tukar Tambah ❗️Proses leasing Cepat ❗️Tanda Jadi CUKUP 3jt ❗️READY UNIT TEST DRIVE ❗️Nego sampai deal Info : https://wa.me/62813...,Positif,106,21,cuci gudang mobil nik cash credit tukar proses leasing cepat tanda jt ready unit test drive nego deal info
24-Mar,"Program Tukar Tambah Mobil Hyundai Selama Ramadan, DP Rp 24 Juta https://gooto.com/read/1848302/program-tukar-tambah-mobil-hyundai-selama-ramadan-dp-rp-24-juta?utm_source=Twitter&utm_medium=dlvr.it...",Positif,2251052,29,program tukar mobil hyundai ramadan dp rp juta
24-Mar,"Nikmati beragam penawaran produk pembiayaan sesuai kebutuhan Anda. Yuk cek langsung terkait produk pembiayaan khusus untuk pembelian mobil Hyundai, lewat Hyundai Finance di myHyundai App! #myHyunda...",Positif,58,1,nikmat agam tawar produk biaya sesuai butuh cek langsung kait produk biaya khusus beli mobil hyundai hyundai finance myhyundai app myhyunda
24-Mar,"POV lebaran di depan mata, tapi THR belum keliatan hilalnya: #Suzuki #SuzukiIndonesia #SuzukiTeManBerkendara #YourGearTranslate post",Netral,56322,35,pov lebaran mata thr liat hilal suzuki suzukiindonesia suzukitemanberkendara yourgeartranslate post
24-Mar,"Perhatikan saat melepas kopling~ Agar mobil mampu tetap melaju saat diisi muatan penuh dengan beban yang amat berat, lepas kopling secara perlahan.Translate post",Positif,56331,35,perhati lepas kopling mobil laju isi muat penuh beban berat lepas kopling perlahantranslate post
24-Mar,"Selain hadir di booth Wuling Ramadan Sale, Anda juga bisa test drive mobil Wuling dan ada juga promo menarik* yang cuma bisa Anda dapatkan selama pameran berlangsung! #WulingMotors #DriveForABetter...",Positif,36222,204,hadir booth wuling ramadan sale test drive mobil wuling promo tarik dapat pamer wulingmotors driveforabetter
24-Mar,"bayangin punya mobil wuling imut kecil warna pink, pagi2 ngejim or pilates cantik terus balik rumah bersih2 mandi trs ke bakery shop sendiri ngurus toko.. kayanya tentram banget hidup kekgituTransl...",Positif,565,617,bayangin mobil wuling imut warna pink pagi ngejim or pilates cantik rumah bersih mandi trs bakery shop ngurus toko kaya tentram hidup kekgitutransl
24-Mar,"Mudik bersama Toyota, banyak hadiahnya! Pada momen lebaran kali ini, Toyota membuka 13 Toyota Posko Siaga dan 297 Toyota Bengkel Siaga! Yuk bagikan momen mudik di Toyota Posko Siaga atau bengkel...",Positif,182690,18756,mudik toyota hadiah momen lebaran kali toyota buka toyota posko siaga toyota bengkel siaga bagi momen mudik toyota posko siaga bengkel
24-Mar,guys spesial hari ini ada mobil toyota agya cuma 1 rupiah loh guys co sebanyak-banyaknya buat lebaran yuk! https://shope.ee/6AGxobgm7H #MobilAgyaRp1diShopeeLiveTranslate post,Positif,15614,4,spesial mobil toyota agya rupiah loh sebanyakbanyaknya lebaran mobilagyarpdishopeelivetranslate post
24-Mar,"Kirim mobil Toyota Rush dari Malili Luwu Timur tujuan ke Kediri dengan kapal roro dan driving estimasi pengiriman 4-5 hari. Pengiriman Mobil FARHIYAtrans. Kirim mobil, truk, sepeda motor, alat...",Positif,48,10,kirim mobil toyota rush malili luwu timur tuju diri kapal roro driving estimasi kirim kirim mobil farhiyatrans kirim mobil truk sepeda motor alat
24-Mar,Detik² oknum polisi melakukan penembakan ke debt collector. Peristiwa berawal korban bersama tim debt collector sedang berada di area parkiran mal PSX Palembang. Kemudian bertemu dengan FAN...,Negatif,76937,3689,detik oknum polisi tembak debt collector peristiwa korban tim debt collector area parkir mal psx palembang temu fan
24-Mar,"Kecelakaan lalu lintas terjadi di kawasan PIK 2, Kosambi, Kabupaten Tangerang, hingga menyebabkan dua orang meninggal dunia. Kapolres Metro Tangerang Kota, Kombes Pol Zain Dwi Nugroho mengatakan,...",Negatif,42466,0,celaka lintas kawasan pik kosambi kabupaten tangerang sebab orang tinggal dunia kapolres metro tangerang kota kombes pol zain dwi nugroho
24-Mar,Indikator bensin udah kedip2 tp gk nemu2 kang jual bensin ecerTranslate post,Negatif,436,289,indikator bensin udah kedip gk nemu kang jual bensin ecertranslate post
24-Mar,"(((Jangan parkir sembarangan, kalo kamu sayang sama kendaraan))) Nih tips parkir aman agar terhindar dari kerusakan!☝? THREAD #Suzuki #SuzukiIndonesia #SuzukiTeManBerkendara #YourGearTranslate...",Positif,56336,35,parkir sembarang kalo sayang kendara tips parkir aman hindar rusa thread suzuki suzukiindonesia suzukitemanberkendara yourgeartranslate
24-Mar,"Nah, kalau mobil Wuling yang cocok untuk lebaran kamu nanti apa? Yuk tulis di kolom komentar! #WulingMotors #DriveForABetterLife #DriveForAGreenLife #Airev #BinguoEV #CloudEV #NewAlmazRSProHybrid...",Positif,36197,204,mobil wuling cocok lebaran tulis kolom komentar wulingmotors driveforabetterlife driveforagreenlife airev binguoev cloudev newalmazrsprohybrid
24-Mar,"Yuk, test drive mobil #WulingMotors di pameran Wuling Ramadan Sale ? Selama di Central Park Mall, tersedia lini produk test drive mulai dari #BinguoEV, #Airev, #Alvez & #NewAlmazRSProHybrid....",Positif,36225,204,test drive mobil wulingmotors pamer wuling ramadan sale central park mall sedia lini produk test drive binguoev airev alvez newalmazrsprohybrid
24-Mar,Kini giliran kamu rasakan #BinguoMoment bersama mobil listrik Wuling BinguoEV dengan Test Drive sekarang di http://bit.ly/TESTDRIVEWULING_TW…! #WulingMotors #DriveForABetterLife #BinguoEV...,Positif,36187,204,gilir rasa binguomoment mobil listrik wuling binguoev test drive wulingmotors driveforabetterlife binguoev
24-Mar,bayangin dulu dapet mobil toyota calya? pokoknya usaha dulu stay di shopee live spesial Promo Big Ramadan Sale MALAM INI JAM 8 MALAM! Set reminder di sini: https://shope.ee/6AGxobgm7H #MobilAgya...,Positif,29456,721,bayangin dapet mobil toyota calya pokok usaha stay shopee live spesial promo big ramadan sale malam jam malam set reminder mobilagya
24-Mar,"kapan lagi bisa dapet mobil toyota agya cuma rp 1? tapi ga cuma itu, kalian juga bisa dapetin honda vario, honda beat sama samsung s23 fe cuma rp 1 aja di shopee live spesial big ramadan sale...",Positif,47885,3202,dapet mobil toyota agya rp ga dapetin honda vario honda beat samsung fe rp shopee live spesial big ramadan sale
24-Mar,"ada kabar baik nih, kita bisa dapetin mobil toyota agya, honda brio sama motor yamaha nmax seharga 1 rupiah ajaa! jangan sampe kelewatan nonton #ShopeeLiveMobilBrioRp1 di shopee live dan tv...",Positif,47979,3208,kabar dapetin mobil toyota agya honda brio motor yamaha nmax harga rupiah ajaa sampe lewat nonton shopeelivemobilbriorp shopee live tv
24-Mar,bisa bisanya ada mobil toyota agya cuma rp 1 ?cuma ada di shopee live spesial Promo Big Ramadan Sale MALAM INI JAM 8 MALAM! Gila sih langsung klik di sini: https://shope.ee/6AGxobgm7H #MobilAgya...,Positif,32719,481,bisa mobil toyota agya rp shopee live spesial promo big ramadan sale malam jam malam gila langsung klik mobilagya
24-Mar,"udah pada tahu dong kalo bakalan ada mobil toyota agya, honda brio, motor yamaha nmax seharga 1 rupiah! jangan lewatkan deh hari ini 25 maret di shopee live dan tv kesayanganmu mulai jam 20.00...",Positif,21945,52,udah kalo mobil toyota agya honda brio motor yamaha nmax harga rupiah lewat maret shopee live tv sayang jam
24-Mar,Daftar Harga Mobil Toyota Alphard Hybrid Terbaru 2024,Positif,20711,72,daftar harga mobil toyota alphard hybrid baru
24-Mar,"gilasih #ShopeeLiveMobilBrioRp1 bagi bagi hadiah, ada Mobil Toyota Agya, honda brio, Motor Yamaha Nmax seharga 1 RUPIAH! Cuman di 25 Maret shopee live dan TV kesayanganmu mulai jam 20.00 WIB...",Positif,36896,486,gilasih shopeelivemobilbriorp hadiah mobil toyota agya honda brio motor yamaha nmax harga rupiah cuman maret shopee live tv sayang jam wib
24-Mar,"siapa sih yg gamau banget dapetin mobil toyota agya, honda brio, motor yamaha nmax seharga 1 rupiah! pokoknya aku siap buat nonton shopee live dan tv kesayangan mulai jam 20.00 wib 25 maret!...",Positif,11418,1637,gamau dapetin mobil toyota agya honda brio motor yamaha nmax harga rupiah pokok nonton shopee live tv sayang jam wib maret
24-Mar,"GR Garage tak cuma layani pasang aksesori resmi, terima servis reguler mobil Toyota. #kumparanOTO",Positif,1076361,3,gr garage layan pasang aksesori resmi terima servis reguler mobil toyota kumparanoto
24-Mar,Bagi yang ingin membeli mobil Hyundai untuk mudik Lebaran bisa langsung dibawa pulang saat ini juga.Translate post,Positif,8621784,29,beli mobil hyundai mudik lebaran langsung bawa pulang jugatranslate post
24-Mar,Momen paling ditunggu di bulan Ramadan! Kapan Lagi sih bisa beli 1 unit mobil Hyundai Creta Trend IVT Putih di tanggal 24 Maret jam 20.00 WIB & motor Nmax hitam tanggal 26 - 28 Maret jam 24.00...,Positif,496525,8,momen tunggu ramadan beli unit mobil hyundai creta trend ivt putih tanggal maret jam wib motor nmax hitam tanggal maret jam
24-Mar,Polisi menetapkan perempuan pengemudi mobil Mitsubishi Pajero sebagai tersangkaTranslate post,Negatif,431105,0,polisi tetap perempuan kemudi mobil mitsubishi pajero tersangkatranslate post
24-Mar,"Polisi menetapkan wanita inisial FN (28), pengemudi mobil Mitsubishi Pajero pemicu kecelakaan maut di PIK 2, Kabupaten Tangerang, sebagai tersangka.Translate post",Negatif,22031922,42,polisi tetap wanita inisial fn kemudi mobil mitsubishi pajero picu celaka maut pik kabupaten tangerang tersangkatranslate post
24-Mar,"Hai @inguskumeler @rioagustio_ @brgtsh @kireifeline @adevavade . Selamat, kamu terpilih sebagai pemenang AUTO Quiz All New Yaris Cross HEV. Mohon melakukan konfirmasi dengan mengirim pesan...",Positif,182698,18756,hai inguskumeler rioagustio brgtsh kireifeline adevavade selamat pilih menang auto quiz all new yaris cross hev mohon konfirmasi kirim pesan
24-Mar,gak bakalan nolak nih untuk bisa mendapatkan mobil toyota agya dan hadiah lain nya ingat tanggal 25 maret ada yg spesial nih #ShopeeLiveMobilBrioRp1 mulai jam 20:00 jangan sampai terlewatkan...,Positif,13107,136,gak nolak mobil toyota agya hadiah tanggal maret spesial shopeelivemobilbriorp jam lewat
24-Mar,"Mantep banget ada #ShopeeLiveMobilBrioRp1 juga ada Mobil Toyota Agya, honda brio, Motor Yamaha Nmax seharga 1 RUPIAH! Nantikan 25 Maret shopee live dan TV kesayanganmu mulai jam 20.00 WIB di...",Positif,11306,37,mantep shopeelivemobilbriorp mobil toyota agya honda brio motor yamaha nmax harga rupiah nanti maret shopee live tv sayang jam wib
24-Mar,"9h. kapan lagi sih guys bisa dapetin #ShopeeLiveMobilBrioRp1? ada mobil toyota agya, motor yamaha nmax seharga rp1 juga nih! jangan kelewatan harus nonton (@) on X Absen dulu yang udah siap ikutan  Flash Sale #ShopeeLiveMobilBrioRp1 ???",Positif,,,dapetin shopeelivemobilbriorp mobil toyota agya motor yamaha nmax harga rp lewat nonton on absen udah ikut flash sale shopeelivemobilbriorp
24-Mar,"RESTOCK LAGI UNIT TDP Rp 10.000,- (sepuluh ribu rupiah) Ada Avanza, Innova, Calya, Agya, Ayla, CRV, dan lainnya langsung cek ke list unitnya di https://caroline.id/promo/promo-cuci-gudang-lebaran...",Positif,,,restock unit tdp rp puluh ribu rupiah avanza innova calya agya ayla crv langsung cek list unit
24-Mar,Sepeda motor korban menabrak bagian belakang mobil Daihatsu Granmax yang mengerem mendadak.Translate post,Negatif,8621909,29,sepeda motor korban tabrak mobil daihatsu granmax rem mendadaktranslate post
20-Feb,Menjelajah Gua Jolotundo Gunung Lawu yang keramat,Netral,,,jelajah gua jolotundo gunung lawu keramat
24-May,https://x.com/celia_finance//Celia_Finance/status/1788833869111701780?t=ljezpF1Y5oiI3RFnm9o_jw&s=19… #Celia,Netral,,,celia
24-Mar,"Sobat Shopee, NANTIKAN Flash Sale Rp1 MOBIL HONDA BRIO, TOYOTA AGYA, & MOTOR YAMAHA NMAX bersam Raffi Ahmad ? Tanggal 25 Maret, MALAM INI mulai pukul 20:00 WIB HANYA di Shopee LIVE & TV...",Positif,937329,7,sobat shopee nanti flash sale rp mobil honda brio toyota agya motor yamaha nmax bersam raffi ahmad tanggal maret malam wib shopee live tv
24-Mar,"Pengemudi mobil Honda Accord mengalami kecelakaan tunggal di Jalan Pajajaran, Kota Bogor. Korban, wanita berinisial W (22) mengalami sesak napas hingga mobilnya menabrak median jalan. BEL Selengkap...",Negatif,431104,0,kemudi mobil honda accord alami celaka tunggal jalan pajajaran kota bogor korban wanita inisial alami sesak napas mobil tabrak median jalan bel lengkap
24-Mar,Info yang punya mobil honda freed warna putih dong mau buat syuting habis lebaran di JogjaTranslate post,Positif,582,551,info mobil honda freed warna putih syuting habis lebaran jogjatranslate post
24-Mar,"MALAM INI mulai pukul 20.00 WIB akan ada Flash Sale RP1 Mobil Honda Brio, Mobil Toyota Agya, Motor Yamaha NMax bersama Raffi Ahmad di Shopee Live & TV kesayangan kamu! ? Pasang pengingat...",Positif,938012,7,malam wib flash sale rp mobil honda brio mobil toyota agya motor yamaha nmax raffi ahmad shopee live tv sayang pasang ingat
24-Apr,Kereta Api (KA) Argo Semeru relasi Surabaya – Gambir terlibat kecelakaan dengan mobil Suzuki Carry warna merah Nopol N 1157 XL di perlintasan tidak terjaga neumedia.id (@Neumedia_id) on X Portal Media Online,Negatif,,,kereta api ka argo meru relasi surabaya gambir libat celaka mobil suzuki carry warna merah nopol n xl lintas jaga neumediaid neumediaid on portal media online
24-Mar,"Yuk, rasakan kenyamanan & kemudahan mobil listrik Wuling Air ev yang easy ini! Test drive & miliki sekarang dengan klik http://bit.ly/KONSULTASIPEMBELIANWULING_TW…! #WulingMotors #DriveForABetter...",Positif,36361,204,rasa nyaman mudah mobil listrik wuling air ev easy test drive milik klik wulingmotors driveforabetter
24-Mar,"PALEMBANG, http://PALTV.CO.ID - Kecelakaan lalu lintas beruntun antara sebuah mobil Toyota Innova Reborn dengan tiga sepeda motor terjadi di Jalan Demang Lebar Daun, tepatnya di depan Penerbit...",Negatif,468,6,palembang celaka lintas untun mobil toyota innova reborn sepeda motor jalan demang lebar daun tepat terbit
24-Mar,"Cek Harga Mobil Bekas Toyota Sienta Tahun 2018 per Maret 2024, Cocok untuk MudikTranslate post",Positif,4145,680,cek harga mobil bekas toyota sienta maret cocok mudiktranslate post
24-Mar,"Daftar Harga Mobil Daihatsu Ayla Terbaru Maret 2024, Cek di Sini!",Positif,20716,72,daftar harga mobil daihatsu ayla baru maret cek
24-Mar,Polsek Kelapa Evakuasi Laka Lantas Di Desa Kacung Kecelakaan lalu lintas ini di alami oleh Sepeda Motor Yamaha Xeon warna Biru dengan Mobil Daihatsu Granmax Blindvan warna Putih serta mobil...,Negatif,379,203,polsek kelapa evakuasi laka lantas desa kacung celaka lintas alami sepeda motor yamaha xeon warna biru mobil daihatsu granmax blindvan warna putih mobil
24-Mar,"Sapi milik warga Desa Bendosewu, Kecamatan Talun Kabupaten Blitar hilang dicuri. Pencuri itu diduga menggunakan mobil Daihatsu Gran Max untuk angkut sapi?Translate post",Negatif,21837955,42,sapi milik warga desa bendosewu camat talun kabupaten blitar hilang curi curi duga mobil daihatsu gran max angkut sapitranslate post
24-Mar,"Berdasarkan video dan foto di media sosial, truk yang membawa furnitur dan truk berukuran sedang terguling. Airbag mobil Hyundai juga pecah.Translate post",Negatif,8622454,29,dasar video foto media sosial truk bawa furnitur truk ukur guling airbag mobil hyundai pecahtranslate post
