id_,created_at,tweetID,tweet,username,id_str,name,entity,commentcount,likes,retweets,quotes,replies,sentiment,bidang,gender,link,imageUrl
533,August-23,1.69395E+18,Pihak Mal Boemi Kedaton (MBK) buka suara terkait hilangnya mobil Honda Brio merah BE 1682 GG di parkiran pada Minggu (20/8) lalu. #publisherstory #lampunggeh https://kumparan.com/lampunggeh/ini-kat...,kumparan,7.59693E+17,kumparan,Honda,0,1075524,3,1058966,0,NULL,NULL,NULL,https://twitter.com/kumparan/status/1693949904446804152,https://pbs.twimg.com/profile_images/1767045557586157568/7J5cUyvT_200x200.jpg
532,August-23,1.69414E+18,"Yuukk di intip http://putrahonda.com Siapa tau ada temen, sauadara atau km yg mau beli mobil honda. Bisa menerim Pembelian cash/kridit. faruddin syahputra lubis (@putraalubis) on X kalau tidak ada yang kenal 
fahruddin syahputra lubis.. nama gw opan.",putraalubis,161449179,faruddin syahputra lubis,Honda,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,https://twitter.com/putraalubis,https://pbs.twimg.com/profile_images/1363833420032315399/yFYcjsZ1_200x200.jpg
537,August-23,1.69415E+18,"Bagi Anda yang ingin membeli atau mengecek mobil Wuling Air ev, Hyundai Stargazer Essential dan BMW iX, kunjungi Tokopedia. /adsTranslate post",TirtoID,4187275698,tirtoid,Wuling,0,777645,43,102446,0,NULL,NULL,NULL,https://twitter.com/TirtoID/status/1694152473848565772,https://pbs.twimg.com/profile_images/1722202095191994368/4J7avgJh_200x200.jpg
536,August-23,1.69434E+18,"Setuju, pembeli baleno 2022 edisi awal sangat kecewa, fitur sebagus ini yang seharusny dimasukin dari awal malah disunat, padahal selisih hanya 3.9jt, tidak ada opsi upgrade juga, sungguh mengecewa...",pete_peter,54166771,Pete PJ,Suzuki,0,13937,31,50210,0,NULL,NULL,NULL,https://twitter.com/pete_peter/status/1694337433025081801,https://pbs.twimg.com/profile_images/1111432001255411712/TDjTXsLF_200x200.jpg
534,August-23,1.6944E+18,"Kabar gembira dari Dunia Otomotif, telah "" lahir "" Stargazer X mobil Hyundai dengan segudang bakat dan kepintarannya di harapkan mampu menjadi Andalan setiap keluraga Indonesia. #stargazerx...",Agustoyotabrand,3400790054,AGUS HERMANTO,Hyundai,0,230,335,666,0,NULL,NULL,NULL,https://twitter.com/Agustoyotabrand/status/1694404154800972013,https://pbs.twimg.com/profile_images/846716504024395780/yi-S0slb_200x200.jpg
535,August-23,1.69455E+18,"Jul 12, 2022. Mhn bantuan, Barangkali ada yg mengetahui atau yg merasa sbg pemilik mobil Suzuki (@) on X Emang paling bener beli motor Suzuki sih, rangkanya kokoh dan kuat nggak kaya H dan Y

Motor Suzuki:",Crukmaya,723532231,CARYA,Suzuki,NULL,NULL,NULL,NULL,1220,NULL,NULL,NULL,https://twitter.com/crukmaya,https://pbs.twimg.com/media/F4OGPfiaAAACLSF.jpg:large
539,August-23,1.69473E+18,Spesial Promo Spektakuler Toyota Bunga 0% Free Admin & Free Asuransi All Risk Dapatkan pelayanan terbaik hanya DISINI http://wa.me/iqbaltoyota.latumenten… #GIIAS #ToyotaGIIAS2023 #ToyotaIndonesia...,Suzukimobil22,1.49509E+18,Iqbal Sales Tunas Toyota Official,Toyota,0,NULL,NULL,NULL,1,NULL,NULL,NULL,https://twitter.com/Suzukimobil22,https://pbs.twimg.com/profile_images/1694721990068928512/muurxGsA_200x200.jpg
543,August-23,1.69496E+18,Ee,cahyadisykes,458191787,OnoHD,Suzuki,0,75,158,316,0,NULL,NULL,NULL,https://twitter.com/cahyadisykes/status/1694959339780579475,https://pbs.twimg.com/profile_images/774947533470601216/6GDvRDhK_200x200.jpg
544,August-23,1.695E+18,"Temukan kemudahan di setiap pemesanan mobil Mitsubishi impian Anda, hanya diujung jari, urusan Mitsubishi Anda beres cukup hubungi Hotline Sales Mitsubishi Dealer Mitsubishi Jakarta (@dealmitsubishi) on X Dapatkan kemudahan memiliki Mitsubishi impian..
Proses Mudah dan Cepat
- Authorized Mitsubishi Motors and Mitsubishi Fuso Dealer -",dealmitsubishi,7.33632E+17,Dealer Mitsubishi Jakarta,Mitsubishi,0,NULL,NULL,NULL,0,NULL,NULL,NULL,https://twitter.com/dealmitsubishi,https://pbs.twimg.com/profile_images/1518789144951943168/UYMj0P7N_200x200.jpg
546,August-23,1.69536E+18,"#WulingQuiz Yuk, coba isi jadwal pemakaian mobil Wuling versi Anda & menangkan hadiah saldo e-wallet total senilai Rp500rb utk 5 org beruntung! Caranya: 1. Follow, Like, RT 2. Like juga postingan...",WulingMotorsID,7.57798E+17,WulingMotorsID,Wuling,527,36003,205,12103,527,NULL,NULL,NULL,https://twitter.com/WulingMotorsID/status/1695364182361981415,https://pbs.twimg.com/ext_tw_video_thumb/1695364154654363649/pu/img/ynWplZG1heZI-f-Z.jpg:large
1358,August-23,1.69558E+18,"Rak popo kalah, penting penampilan mu josss tenan ernando",DesiantoAndrie,1.53867E+18,andri,Hyundai,0,NULL,NULL,NULL,1,NULL,NULL,NULL,https://twitter.com/DesiantoAndrie,https://pbs.twimg.com/profile_images/1749666866405244928/0k9b7slR_200x200.jpg
545,August-23,1.69583E+18,"Daihatsu Indonesia · @DaihatsuInd. ·. Aug 26, 2023. Inilah saat yang tepat untuk merasakan petualangan seru yang tak terlupakan menjelajahi Indonesia. Join Mu'tasimbillah (@T451M) on X Stay On Bumi Sriwijaya",T451M,231725999,Mu'tasimbillah,Daihatsu,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,https://twitter.com/t451m,https://pbs.twimg.com/profile_images/735464028886077440/OFLo9KUs_200x200.jpg
531,August-23,1.69603E+18,"Daihatsu Indonesia · @DaihatsuInd. ·. Aug 28, 2023. Merapat dulu sini yang mau ikutan #DaihatsuQuiz1 Daimin ada saldo Astrapay 200ribu untuk 4 orang Caranya - (@) on X Merapat dulu sini yang mau ikutan #DaihatsuQuiz1

Daimin ada saldo Astrapay 200ribu untuk 4 orang

Caranya
- Follow @DaihatsuInd
- RT &amp; LIKE tweet ini
- Reply jawaban sebanyak-banyaknya dengan hashtag #DaihatsuQuiz

Akun jangan digembok ya ?",andharya,157855237,andri haryadi,Daihatsu,NULL,NULL,NULL,NULL,1283,NULL,NULL,NULL,https://twitter.com/andharya,https://pbs.twimg.com/media/F4l80MBaoAASDf-.jpg:large
549,August-23,1.69604E+18,ini himawari kok ngehang [gugup],kurotsugi,82830551,nur ida fitrianto,Mitsubishi,0,NULL,NULL,NULL,0,NULL,NULL,NULL,https://twitter.com/kurotsugi,undefined:large
548,August-23,1.6961E+18,"SimInvest banjir hadiah fantastis di SimVersary, ulang tahun SimInvest yang ke 2! Ada banyak hadiah fantastis dengan grand prize 1 unit mobil Hyundai Stargazer buat bestie yang udah sampe ke...",siminvest_id,1.26837E+18,SIMINVEST,Hyundai,10,17514,3,873,10,NULL,NULL,NULL,https://twitter.com/siminvest_id/status/1696099146208604179,https://pbs.twimg.com/ext_tw_video_thumb/1696099075693924352/pu/img/IBtAVfOMsElVAjeg.jpg:large
551,August-23,1.69613E+18,"Nah, mana mobil Wuling favorit Anda saat ini & share apa alasannya. Ada hadiah saldo e-wallet total senilai Rp500rb utk 5 org beruntung! Caranya: 1. Follow Lia Nur Budimawati (@BudimawatiNur) on X IG : @lianurbudimawati",BudimawatiNur,1.41803E+18,Lia Nur Budimawati,Wuling,NULL,NULL,NULL,NULL,382,NULL,NULL,NULL,https://twitter.com/BudimawatiNur,https://pbs.twimg.com/profile_images/1614522497843724289/4NCWyMSc_200x200.jpg
547,August-23,1.69613E+18,Jadwal Kualifikasi Piala Asia U23 2023 - Timnas Indonesia vs China Taipe... https://youtu.be/ovRweY3ay9A?si=gqWyH9iz-M5jwLLz… lewat @YouTube,wanabusport,3225560330,Wanabu Sport,Toyota,0,NULL,NULL,NULL,0,NULL,NULL,NULL,https://twitter.com/wanabusport,https://pbs.twimg.com/profile_images/1675543368607342592/zI7_y96q_200x200.jpg
550,August-23,1.69641E+18," BundaNia (@BundaNi4) on X sayang anak, sayang suami, sayang ibu & bapak",BundaNi4,1.2659E+18,BundaNia,Wuling,NULL,NULL,NULL,NULL,428,NULL,NULL,NULL,https://twitter.com/BundaNi4,https://pbs.twimg.com/profile_images/1265901585688752128/R6U9sPgZ_200x200.jpg
555,August-23,1.69673E+18,Nama Produk: Sarung Jok Mobil Daihatsu Sigra White & Brown - Oscar Harga Produk: Rp1.300.000 Harga Diskon: Rp1.300.000 ?: https://s.lazada.co.id/s.mWkAu?cc #sarungjok #Daihatsu #SigraTranslate post,MedanDaihatsu,3371676912,Aksesoris dan Sparepart Daihatsu,Daihatsu,0,20,6,88,0,NULL,NULL,NULL,https://twitter.com/MedanDaihatsu/status/1696731434374123659,https://pbs.twimg.com/media/F4wAPzebsAAzoBd.jpg:large
553,August-23,1.69685E+18,Romelu Lukaku sudah tiba di Roma utk merampungkan transfernya ke AS Roma. Ia disambut dengan meriah oleh supporter Roma. Lukaku tiba dgn pesawat jet & yg mengendarai pesawat tsbt tak tanggung-tangg...,FaktaSepakbola,1316071146,FaktaBola,Toyota,124,559854,504,39264,124,NULL,NULL,NULL,https://twitter.com/FaktaSepakbola/status/1696854589566595377,https://pbs.twimg.com/media/F4xvZ2LboAA5VdP.jpg:large
552,August-23,1.69687E+18,"Gagalnya perampokan bersenjata di Brazil, saat mereka berusaha untuk merampas mobil Toyota Corolla Cross Hybrid milik seorang wanita, tapi tanpa alasan yang jelas, mereka tidak bisa menjalankan...",RandomWorldWar,1.4695E+18,Random World War,Toyota,85,296084,69,32967,85,NULL,NULL,NULL,https://twitter.com/RandomWorldWar/status/1696866597494026450,https://pbs.twimg.com/ext_tw_video_thumb/1696866528489246720/pu/img/_75KnLC_pNsZPXA6.jpg:large
556,August-23,1.6972E+18,"Sebab tanpa kita minta, kebaikan yg kita lakukan tau dimana jalan pulang..",tatadita_,83648951,Hastanti Dita P.,Mitsubishi,0,NULL,NULL,NULL,83,NULL,NULL,NULL,https://twitter.com/tatadita_,https://pbs.twimg.com/profile_images/1134377565802471425/vkp3mezA_200x200.jpg
557,September-23,1.69754E+18,"yang mau berbagi cerita tentang pengalaman atau bagaimana rasanya jadi anak club mobil. Jangan lupa nonton Live Instagramnya di hari Minggu, 03 September 2023, pukul 16.00-17.00 WIB bareng...",DaihatsuInd,86864472,Daihatsu Indonesia,Daihatsu,1,235139,10952,52767,1,NULL,NULL,NULL,https://mobile.twitter.com/DaihatsuInd/status/1697535356349104176,https://pbs.twimg.com/profile_images/1447891799842779143/9fHut2AP_200x200.jpg
558,September-23,1.69781E+18,"Ekspektasi mau nyantai pas weekend, tapi ingat ada kerjaan yang harus dituntasin ? Sahabat tim nyuci mobil atau beres-beres rumah? #DaihatsuSahabatkuTranslate post",DaihatsuInd,86864472,Daihatsu Indonesia,Daihatsu,28,235331,10947,52971,28,NULL,NULL,NULL,https://twitter.com/DaihatsuInd/status/1697811081199050849,https://pbs.twimg.com/media/F4mByjDaQAA01MC.jpg:large
430,September-23,1.69868E+18,GILA MEMANG!!,ganjarbaguss13,723689659,Ganjar Bagus S,Honda,1,NULL,NULL,NULL,1,NULL,NULL,NULL,https://twitter.com/ganjarbaguss13,undefined:large
565,September-23,1.69886E+18,"Agus, seorang pengemudi mobil Suzuki Grand Vitara marah-marah saat ditilang polisi di Suramadu. Agus mencaci maki, bahkan sampai mencakar polisi.Translate post",detikcom,69183155,detikcom,Suzuki,16,22025866,42,2341049,16,NULL,NULL,NULL,https://twitter.com/detikcom/status/1698857448499753244,https://pbs.twimg.com/profile_images/1777591926935748608/E9N4gA5T_200x200.jpg
564,September-23,1.69891E+18,"Momen pilu seorang anak sulung menjadi imam salat jenazah ayah, ibu dan juga empat adiknya viral disosial media. . Ditinggal orang terkasih untuk selama-lamanya baru-baru ini dirasakan oleh...",kegblgnunfaedh,1.17217E+18,Kegoblogan.Unfaedah,Honda,35,10547663,23,17150,35,NULL,NULL,NULL,https://twitter.com/kegblgnunfaedh/status/1698909285999366289,https://pbs.twimg.com/amplify_video_thumb/1698909197738635264/img/Q31gqkr2rT_LgFeQ.jpg:large
566,September-23,1.69896E+18,"Seorang balita berusia 15 bulan mengalami kecelakaan tragis. Ia terlindas mobil Mitsubishi Pajero ketika sedang bermain di depan rumahnya di Jalan Adyaksa, Kecamatan Panakukkang, Makassar,...",asumsico,8.29367E+17,Asumsi,Mitsubishi,1550,339347,2,39572,1550,NULL,NULL,NULL,https://twitter.com/asumsico/status/1698958151545245810,https://pbs.twimg.com/ext_tw_video_thumb/1698957254442237952/pu/img/kR55y1KK9995DCJ9.jpg:large
563,September-23,1.69899E+18,Merapat dulu sini yang mau ikutan #DaihatsuQuiz1 Daimin ada saldo Astrapay 200ribu untuk 4 orang Caranya - Follow @DaihatsuInd - RT & LIKE tweet ini - Reply jawaban sebanyak-banyaknya dengan...,DaihatsuInd,86864472,Daihatsu Indonesia,Daihatsu,78,234593,10938,53146,78,NULL,NULL,NULL,https://twitter.com/DaihatsuInd/status/1698994211021046005,https://pbs.twimg.com/profile_images/1447891799842779143/9fHut2AP_200x200.jpg
567,September-23,1.69903E+18,"Kasat Lantas Polrestabes Makassar AKBP Amin Toha menyebut, pihaknya telah menerima laporan terkait bayi 15 bulan yang terlindas mobil Mitsubishi Pajero Sport. ""Setelah tadi sudah lengkap (datanya),...",kegblgnunfaedh,1.17217E+18,Kegoblogan.Unfaedah,Mitsubishi,2316,10414720,21,16252,2316,NULL,NULL,NULL,https://twitter.com/kegblgnunfaedh/status/1699029438661574931,https://pbs.twimg.com/media/F5QqRGzb0AARwuC.jpg:large
573,September-23,1.69904E+18,"Kasat Lantas Polrestabes Makassar AKBP Amin Toha menyebut, pihaknya telah menerima laporan terkait bayi 15 bulan yang terlindas mobil Mitsubishi Pajero Sport. "" Sry (@Sry48092040) on X stalking mantan?",Sry48092040,1.29649E+18,Sry,Mitsubishi,NULL,NULL,NULL,NULL,2329,NULL,NULL,NULL,https://twitter.com/Sry48092040,https://pbs.twimg.com/profile_images/1319652635364880384/IYSzSz3R_200x200.jpg
570,September-23,1.69913E+18,"Seorang balita berusia 15 bulan mengalami kecelakaan tragis. Ia terlindas mobil Mitsubishi Pajero ketika sedang bermain di depan rumahnya di Jalan Adyaksa, Yoyoii (@nyahpo) on X New acount",nyahpo,1.0656E+18,Yoyoii,Mitsubishi,NULL,NULL,NULL,NULL,1556,NULL,NULL,NULL,https://twitter.com/nyahpo,https://pbs.twimg.com/profile_images/1113392632934199297/1HUSp1Do_200x200.jpg
569,September-23,1.69913E+18,"Seorang balita berusia 15 bulan mengalami kecelakaan tragis. Ia terlindas mobil Mitsubishi Pajero ketika sedang bermain di depan rumahnya di Jalan Adyaksa, Kontainer 20 40 Feet GP (@2040feet) on X Penjualan #KontainerBekas #kontainer20feet #depopetikemas #2040feet #Container40feet • Lokasi Surabaya - Sidoarjo - Gresik, Jawa Timur
• WA 085281651758",2040feet,1.22807E+18,Kontainer 20 40 Feet GP,Mitsubishi,NULL,NULL,NULL,NULL,1557,NULL,NULL,NULL,https://twitter.com/2040feet,https://pbs.twimg.com/profile_images/1258315514423566336/76krRHGA_200x200.jpg
572,September-23,1.69916E+18,"Seorang balita berusia 15 bulan mengalami kecelakaan tragis. Ia terlindas mobil Mitsubishi Pajero ketika sedang bermain di depan rumahnya di Jalan Adyaksa, Mashend_ (@Mashend_di) on X friendly",Mashend_di,2611305696,Mashend_,Mitsubishi,NULL,NULL,NULL,NULL,324,NULL,NULL,NULL,https://twitter.com/mashend_di,https://pbs.twimg.com/profile_images/1061534093920231424/qcAeqwWP_200x200.jpg
576,September-23,1.69935E+18,Minimal lindes balik 2x ??,krnwnalmnwr,385891003,Kurniawan?,Mitsubishi,0,328,275,26059,0,NULL,NULL,NULL,https://twitter.com/krnwnalmnwr/status/1699350451114979771,https://pbs.twimg.com/profile_images/1264357030514405377/WZ3TmU7Q_200x200.jpg
574,September-23,1.69936E+18,"Hidup lagi capek-capeknya, eh tiga Sahabat ini dapet saldo Astrapay senilai Rp100.000. Selamat ya untuk: @habir_jais @cameliahanifah @chintyameliaa Yeay! Silakan DM Daimin nama lengkap dan...",DaihatsuInd,86864472,Daihatsu Indonesia,Daihatsu,5,234582,10964,52453,5,NULL,NULL,NULL,https://mobile.twitter.com/DaihatsuInd/status/1699355924916470122,https://pbs.twimg.com/profile_images/1447891799842779143/9fHut2AP_200x200.jpg
523,September-23,1.69965E+18,Sepupu saya kecelakaan ditabrak lari oleh mobil honda crv putih dijalan dewi sartika jaktim hari selasa jam 20.35 wib hingga meninggal dunia. Menurut saksi yoursunshine~ (@kacangkuaciprmn) on X ayaaa,kacangkuaciprmn,1.33452E+18,yoursunshine~,Honda,NULL,NULL,NULL,NULL,114,NULL,NULL,NULL,https://twitter.com/kacangkuaciprmn,https://pbs.twimg.com/profile_images/1479979765935194113/rD8Ouu3o_200x200.jpg
579,September-23,1.69967E+18,"CCTV detik2 mobil Honda Brio yang ditumpangi sepasang laki-laki dan perempuan mengalami kecelakaan tunggal di Jalan Boulevard, Panakkukang, pada Rabu subuh (6/9/2023), kecelakaan tersebut menyebabk...",Daeng_Info,1494710708,Daeng Info,Honda,9,97606,1222,103479,9,NULL,NULL,NULL,https://twitter.com/Daeng_Info/status/1699674730826203154,https://pbs.twimg.com/ext_tw_video_thumb/1699674641441366016/pu/img/7A9dr36oczVvDJrc.jpg:large
578,September-23,1.69969E+18,"Udah siap dengan #DaihatsuQuiz???? Siap-siap ya, karena bakal ada saldo Astrapay 200ribu untuk 4 orang Caranya - Follow @DaihatsuInd - RT & LIKE tweet ini - Reply jawaban sebanyak-banyaknya...",DaihatsuInd,86864472,Daihatsu Indonesia,Daihatsu,1743,234137,10929,53291,1743,NULL,NULL,NULL,https://twitter.com/DaihatsuInd/status/1699693996673728871,https://pbs.twimg.com/media/F5V82HubUAAMZic.jpg:large
582,September-23,1.69974E+18,"Dijamin nggak cuma kuat nanjak, tapi juga tangguh di segala medan! ? Suzuki Jimny dilengkapi dengan Sasis Ladder Frame yang kokoh membuat rangka mobil lebih kuat untuk berpetualang ke mana...",SuzukiIndonesia,214823582,Official Suzuki Indonesia,Suzuki,51,56344,34,34863,51,NULL,NULL,NULL,https://twitter.com/SuzukiIndonesia/status/1699737938643542355,https://pbs.twimg.com/media/F5aupRTaYAAkiHc.jpg:large
583,September-23,1.69974E+18,"Bukan manusia ini, kasat lantasnya juga bukan manusia. Udah gapunya akal sama hati soalnya, miris bgt baca beritanya??Translate post",joonnggggg,1.14368E+18,@joonnggggg,Mitsubishi,0,5,35,176,0,NULL,NULL,NULL,https://twitter.com/joonnggggg/status/1699742669000597948,https://pbs.twimg.com/profile_images/1277927302421078016/V2hp5jmv_200x200.jpg
580,September-23,1.69976E+18,"Kenal lebih dekat dengan Honda CONNECT yang dapat membuat kamu lebih terhubung dengan mobil Honda kesayanganmu! Dengan Honda CONNECT, kini kamu dapat mengakses berbagai informasi terkait mobilmu,...",sering_sex,8.6214E+17,W?NG BEBAS,Honda,0,128,0,115,0,NULL,NULL,NULL,https://twitter.com/sering_sex/status/1699763555116224791,https://pbs.twimg.com/media/F5bF8fQaMAAyAsI.jpg:large
571,September-23,1.69996E+18,"Seorang balita berusia 15 bulan mengalami kecelakaan tragis. Ia terlindas mobil Mitsubishi Pajero ketika sedang bermain di depan rumahnya di Jalan Adyaksa, (@) on X Seorang balita berusia 15 bulan mengalami kecelakaan tragis. Ia terlindas mobil Mitsubishi Pajero ketika sedang bermain di depan rumahnya di Jalan Adyaksa, Kecamatan Panakukkang, Makassar, Sulawesi Selatan.",nootaa,63387749,novita victorine w,Mitsubishi,NULL,NULL,NULL,NULL,1551,NULL,NULL,NULL,https://twitter.com/nootaa,https://pbs.twimg.com/ext_tw_video_thumb/1698957254442237952/pu/img/kR55y1KK9995DCJ9.jpg:large
581,September-23,1.70001E+18,"Mahasiswa bernama Nasruddin NB(23) dan rekan wanitanya, Triolha Nur Cahyani (23) tewas di tempat usai mobil Honda Brio yang ditumpanginya terguling di Makassar. ??? (@adzkiarahmia) on X Nothing!!!",adzkiarahmia,1652441060,???,Honda,NULL,NULL,NULL,NULL,109,NULL,NULL,NULL,https://twitter.com/adzkiarahmia,https://pbs.twimg.com/profile_images/1437639575560589312/g77KUB68_200x200.jpg
584,September-23,1.7001E+18,"Jangan ngaku anak muda kalau belum punya Suzuki New Ignis~ ? Suzuki New Ignis si paling menjawab kebutuhan lifestyle kamu dengan steering wheel switch control, head unit touch screen dan...",SuzukiIndonesia,214823582,Official Suzuki Indonesia,Suzuki,61,56265,35,34650,61,NULL,NULL,NULL,https://twitter.com/SuzukiIndonesia/status/1700100074448249094,https://pbs.twimg.com/media/F5f4ANBbYAAy4E1.jpg:large
512,September-23,1.70038E+18,N. Afrillita's posts N. Afrillita (@lovelyta14) on X Happiest Woman | Instagram : @afrillita,lovelyta14,245671587,N. Afrillita,Mitsubishi,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,https://twitter.com/lovelyta14,https://pbs.twimg.com/profile_images/1300561597014790145/ii0hM2Jj_200x200.jpg
588,September-23,1.7005E+18,"Sepupu saya kecelakaan ditabrak lari oleh mobil honda crv putih dijalan dewi sartika jaktim hari selasa jam 20.35 wib hingga meninggal dunia. Menurut saksi Noth (@FallPallVall) on X kalo kata Dori, just keep swimming",FallPallVall,9.34449E+17,Noth,Honda,NULL,NULL,NULL,NULL,11,NULL,NULL,NULL,https://twitter.com/FallPallVall,https://pbs.twimg.com/profile_images/1603789759486119947/s_ClE5OP_200x200.jpg
942,September-23,1.70055E+18,☆ a glimpse of “bhunomajor”,bhunomajor,1.49002E+18,na,Wuling,1,NULL,NULL,NULL,1,NULL,NULL,NULL,https://mobile.twitter.com/bhunomajor,https://pbs.twimg.com/profile_images/1654106481820852224/gapYp1_H_200x200.jpg
589,September-23,1.70055E+18,"buat pembeli sebelum giias, ini menyebalkan. saya serah terima baleno tanggal 10 agustus tepat pada hari suzuki indonesia melakukan upgrade ini. tidak pernah Pete PJ (@pete_peter) on X Photographer • PJ Photo • ♥Jesus • ♥Fujifilm X-H1 • ♥Sony a7m3 | InstaGram :@pj_pete |",pete_peter,54166771,Pete PJ,Suzuki,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,https://twitter.com/pete_peter,https://pbs.twimg.com/profile_images/1111432001255411712/TDjTXsLF_200x200.jpg
562,September-23,1.70067E+18,"Natasyah Aulia's posts Natasyah Aulia (@aulialia_tasyah) on X The Official Natasyah Aulia Twitter Page | Never give up, fix mistakes, and keep stepping | success is my choice.",aulialia_tasyah,2187599052,Natasyah Aulia,Toyota,NULL,NULL,NULL,NULL,356,NULL,NULL,NULL,https://twitter.com/aulialia_tasyah,https://pbs.twimg.com/profile_images/1566143176934494208/LULDxBe__200x200.jpg
